City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description,Current Description
2797,Muroto,33.2833,134.15,77.04,94,100,15.43,JP,2021-08-12 03:35:45,,moderate rain
2798,Cajabamba,-7.6167,-78.05,51.33,82,50,3.78,PE,2021-08-12 03:35:45,,scattered clouds
2799,Padang,-0.9492,100.3543,84.25,69,88,4.34,ID,2021-08-12 03:30:48,,overcast clouds
2800,Waddan,29.1614,16.139,82.08,24,0,2.37,LY,2021-08-12 03:35:46,,clear sky
2801,Hervey Bay,-25.2986,152.8535,73.51,64,35,8.28,AU,2021-08-12 03:35:46,,scattered clouds
2802,Phanom Sarakham,13.7479,101.3553,85.89,65,67,8.88,TH,2021-08-12 03:35:46,,broken clouds
2803,Mar Del Plata,-38.0023,-57.5575,44.62,70,75,8.05,AR,2021-08-12 03:35:47,,broken clouds
2804,Port Elizabeth,-33.918,25.5701,57.49,58,0,23.02,ZA,2021-08-12 03:35:47,,moderate rain
2805,Hobart,-42.8794,147.3294,56.26,55,20,5.99,AU,2021-08-12 03:35:47,,few clouds
2806,Kavieng,-2.5744,150.7967,83.77,71,60,4.92,PG,2021-08-12 03:35:48,,light rain
2807,Kodiak,57.79,-152.4072,56.71,82,90,5.75,US,2021-08-12 03:33:16,,overcast clouds
2808,Pueblo,38.2545,-104.6091,88.38,32,1,1.01,US,2021-08-12 03:35:48,,clear sky
2809,Ketchikan,55.3422,-131.6461,59.29,79,46,4.54,US,2021-08-12 03:35:48,,scattered clouds
2810,Cabo San Lucas,22.8909,-109.9124,83.52,81,79,6.02,MX,2021-08-12 03:35:49,,broken clouds
2811,Apopka,28.6806,-81.5095,81.64,77,8,7.0,US,2021-08-12 03:34:36,,clear sky
2812,Grao Mogol,-16.5594,-42.8897,59.38,57,4,1.01,BR,2021-08-12 03:35:49,,clear sky
2813,Nikolskoye,59.7035,30.7861,57.02,72,100,5.01,RU,2021-08-12 03:35:50,,overcast clouds
2814,Kondinskoye,59.6481,67.41,63.19,54,10,8.77,RU,2021-08-12 03:35:50,,clear sky
2815,Necochea,-38.5473,-58.7368,43.03,81,5,1.88,AR,2021-08-12 03:35:50,,clear sky
2816,Busselton,-33.65,115.3333,63.05,79,93,7.45,AU,2021-08-12 03:35:51,,overcast clouds
2817,Port-Cartier,50.0334,-66.8654,66.42,97,38,7.14,CA,2021-08-12 03:35:51,,scattered clouds
2818,Kruisfontein,-34.0033,24.7314,51.89,92,41,14.16,ZA,2021-08-12 03:35:51,,moderate rain
2819,Ushuaia,-54.8,-68.3,44.26,76,40,19.57,AR,2021-08-12 03:35:52,,light rain
2820,Sao Jose Da Coroa Grande,-8.8978,-35.1478,73.99,88,96,8.32,BR,2021-08-12 03:35:52,,overcast clouds
2821,Salalah,17.0151,54.0924,77.09,83,90,6.91,OM,2021-08-12 03:35:53,,overcast clouds
2822,Tasiilaq,65.6145,-37.6368,44.76,83,21,6.62,GL,2021-08-12 03:35:53,,few clouds
2823,Albany,42.6001,-73.9662,79.48,86,100,3.51,US,2021-08-12 03:31:54,,overcast clouds
2824,Puerto Ayora,-0.7393,-90.3518,69.55,88,94,5.99,EC,2021-08-12 03:35:53,,overcast clouds
2825,Killybegs,54.6333,-8.45,54.45,81,93,16.26,IE,2021-08-12 03:35:54,,overcast clouds
2826,Lufilufi,-13.8745,-171.5986,89.38,72,24,12.64,WS,2021-08-12 03:35:54,,few clouds
2827,Hermanus,-34.4187,19.2345,48.9,75,100,8.25,ZA,2021-08-12 03:35:54,,light rain
2828,Provideniya,64.3833,-173.3,41.11,81,90,8.95,RU,2021-08-12 03:35:56,,light intensity drizzle
2829,Veraval,20.9,70.3667,82.0,79,100,13.15,IN,2021-08-12 03:35:56,,overcast clouds
2830,Chokurdakh,70.6333,147.9167,65.05,71,96,4.25,RU,2021-08-12 03:35:56,,overcast clouds
2831,Quelimane,-17.8786,36.8883,66.15,94,75,3.44,MZ,2021-08-12 03:35:57,,broken clouds
2832,Bara,10.3744,10.7288,71.26,97,100,7.11,NG,2021-08-12 03:35:57,,moderate rain
2833,Hualmay,-11.0964,-77.6139,61.65,82,28,8.55,PE,2021-08-12 03:35:57,,scattered clouds
2834,Port Alfred,-33.5906,26.891,55.69,74,38,17.45,ZA,2021-08-12 03:35:58,,scattered clouds
2835,Georgetown,5.4112,100.3354,87.73,73,20,1.01,MY,2021-08-12 03:35:53,,few clouds
2836,New Norfolk,-42.7826,147.0587,55.92,58,46,10.2,AU,2021-08-12 03:35:58,,scattered clouds
2837,Castro,-24.7911,-50.0119,50.09,97,100,8.61,BR,2021-08-12 03:35:58,,overcast clouds
2838,Atuona,-9.8,-139.0333,77.31,74,16,16.58,PF,2021-08-12 03:35:59,,few clouds
2839,Carnarvon,-24.8667,113.6333,68.07,27,0,14.97,AU,2021-08-12 03:35:59,,clear sky
2840,Tuni,17.35,82.55,91.85,56,100,1.61,IN,2021-08-12 03:35:59,,overcast clouds
2841,Guerrero Negro,27.9769,-114.0611,76.64,70,30,11.97,MX,2021-08-12 03:36:00,,scattered clouds
2842,Auki,-8.7676,160.7034,77.9,88,100,5.73,SB,2021-08-12 03:36:00,,light rain
2843,Sao Miguel Do Araguaia,-13.275,-50.1628,74.5,31,4,4.38,BR,2021-08-12 03:36:00,,clear sky
2844,Barrow,71.2906,-156.7887,37.42,75,90,14.97,US,2021-08-12 03:33:23,,light snow
2845,Curup,-3.4667,102.5333,82.63,38,97,3.85,ID,2021-08-12 03:36:01,,overcast clouds
2846,Karratha,-20.7377,116.8463,76.6,18,0,19.3,AU,2021-08-12 03:36:01,,clear sky
2847,Zalantun,48.0,122.7167,68.38,68,16,10.78,CN,2021-08-12 03:36:01,,few clouds
2848,Anadyr,64.75,177.4833,43.3,87,90,11.18,RU,2021-08-12 03:36:01,,overcast clouds
2849,Piacabucu,-10.4056,-36.4344,71.44,81,22,4.85,BR,2021-08-12 03:36:02,,few clouds
2850,Pori,61.4833,21.7833,50.07,93,0,1.14,FI,2021-08-12 03:36:02,,clear sky
2851,Rikitea,-23.1203,-134.9692,73.09,69,1,7.18,PF,2021-08-12 03:36:02,,clear sky
2852,Saint-Philippe,-21.3585,55.7679,69.39,82,39,13.71,RE,2021-08-12 03:36:03,,scattered clouds
2853,Dikson,73.5069,80.5464,42.66,88,18,9.93,RU,2021-08-12 03:36:03,,few clouds
2854,Mumford,5.2618,-0.759,74.43,91,94,8.52,GH,2021-08-12 03:36:03,,light rain
2855,Avarua,-21.2078,-159.775,73.45,88,75,5.75,CK,2021-08-12 03:36:04,,light rain
2856,Nizhniy Kuranakh,58.8353,125.4869,77.31,40,16,5.1,RU,2021-08-12 03:36:04,,few clouds
2857,Deputatskiy,69.3,139.9,60.6,75,100,3.83,RU,2021-08-12 03:36:04,,light rain
2858,Tiksi,71.6872,128.8694,59.67,68,100,9.24,RU,2021-08-12 03:36:05,,light rain
2859,Punta Arenas,-53.15,-70.9167,46.51,76,75,8.05,CL,2021-08-12 03:36:05,,broken clouds
2860,Fukue,32.6881,128.8419,77.36,100,75,5.75,JP,2021-08-12 03:36:05,,light intensity shower rain
2861,Cape Canaveral,28.4058,-80.6048,84.07,85,1,0.0,US,2021-08-12 03:36:06,,clear sky
2862,Biltine,14.5333,20.9167,77.61,69,99,1.88,TD,2021-08-12 03:36:06,,overcast clouds
2863,Mataura,-46.1927,168.8643,60.48,69,93,3.62,NZ,2021-08-12 03:36:06,,light rain
2864,San Carlos De Bariloche,-41.1456,-71.3082,29.95,69,0,8.05,AR,2021-08-12 03:36:06,,clear sky
2865,Thompson,55.7435,-97.8558,46.56,100,90,17.27,CA,2021-08-12 03:36:07,,overcast clouds
2866,Buchanan,5.8808,-10.0467,75.16,93,99,9.06,LR,2021-08-12 03:36:07,,moderate rain
2867,Morondava,-20.2833,44.2833,69.3,57,97,2.71,MG,2021-08-12 03:36:07,,overcast clouds
2868,Camargo,27.6667,-105.1667,75.43,55,71,16.67,MX,2021-08-12 03:36:08,,broken clouds
2869,Korce,40.6186,20.7808,62.47,69,0,3.0,AL,2021-08-12 03:36:08,,clear sky
2870,Norman Wells,65.282,-126.8329,60.84,72,75,3.44,CA,2021-08-12 03:36:08,,broken clouds
2871,Burns Lake,54.2331,-125.7533,71.02,59,0,4.36,CA,2021-08-12 03:36:08,,clear sky
2872,Ribeira Grande,38.5167,-28.7,72.72,86,45,16.04,PT,2021-08-12 03:36:09,,scattered clouds
2873,Qaanaaq,77.484,-69.3632,40.3,92,100,3.96,GL,2021-08-12 03:36:09,,overcast clouds
2874,Hoa Binh,20.8133,105.3383,80.49,58,99,0.96,VN,2021-08-12 03:36:09,,overcast clouds
2875,Yar-Sale,66.8333,70.8333,63.97,52,90,7.99,RU,2021-08-12 03:36:10,,overcast clouds
2876,San Quintin,30.4833,-115.95,71.73,79,2,6.29,MX,2021-08-12 03:36:10,,clear sky
2877,Solok,-0.7918,100.6593,79.75,65,85,2.57,ID,2021-08-12 03:36:10,,overcast clouds
2878,North Bend,43.4065,-124.2243,61.86,82,75,5.75,US,2021-08-12 03:36:11,,broken clouds
2879,Bethel,41.3712,-73.414,79.16,81,1,1.01,US,2021-08-12 03:36:11,,clear sky
2880,Dovolnoye,54.4958,79.6671,58.37,96,100,5.99,RU,2021-08-12 03:36:11,,light rain
2881,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-08-12 03:34:14,,light rain
2882,Tuktoyaktuk,69.4541,-133.0374,62.6,63,75,11.5,CA,2021-08-12 03:36:12,,broken clouds
2883,Yarmouth,41.7057,-70.2286,76.44,95,90,7.0,US,2021-08-12 03:36:12,,mist
2884,Tupik,54.4253,119.9327,68.5,60,88,3.69,RU,2021-08-12 03:36:12,,overcast clouds
2885,Shimoda,34.6667,138.95,80.96,91,100,18.88,JP,2021-08-12 03:36:12,,moderate rain
2886,Bengkulu,-3.8004,102.2655,83.91,65,99,6.64,ID,2021-08-12 03:36:13,,overcast clouds
2887,Rincon,32.296,-81.2354,82.85,90,40,0.0,US,2021-08-12 03:36:13,,scattered clouds
2888,Yellowknife,62.456,-114.3525,57.72,51,75,9.22,CA,2021-08-12 03:36:13,,broken clouds
2889,Morant Bay,17.8815,-76.4093,83.82,79,46,5.73,JM,2021-08-12 03:31:57,,scattered clouds
2890,Khani,41.9563,42.9566,62.17,68,43,1.05,GE,2021-08-12 03:36:14,,scattered clouds
2891,Nabannagan,18.0715,121.5338,77.74,95,100,2.1,PH,2021-08-12 03:36:14,,overcast clouds
2892,Ouesso,1.6136,16.0517,70.41,92,95,2.57,CG,2021-08-12 03:36:15,,overcast clouds
2893,Kurchum,48.5722,83.6542,78.49,36,27,4.18,KZ,2021-08-12 03:36:15,,scattered clouds
2894,Baykit,61.67,96.37,71.28,51,100,2.42,RU,2021-08-12 03:36:15,,overcast clouds
2895,Saint-Nazaire,47.2833,-2.2,59.27,99,0,3.44,FR,2021-08-12 03:36:15,,clear sky
2896,Khatanga,71.9667,102.5,46.56,79,100,16.28,RU,2021-08-12 03:36:16,,overcast clouds
2897,Leningradskiy,69.3833,178.4167,38.71,82,97,4.7,RU,2021-08-12 03:36:16,,overcast clouds
2898,Sao Filipe,14.8961,-24.4956,74.28,81,41,10.42,CV,2021-08-12 03:36:16,,scattered clouds
2899,Isangel,-19.55,169.2667,75.31,60,75,9.22,VU,2021-08-12 03:36:17,,broken clouds
2900,Ilulissat,69.2167,-51.1,44.62,81,75,4.61,GL,2021-08-12 03:36:17,,broken clouds
2901,Saint-Georges,12.0564,-61.7485,80.28,89,20,6.91,GD,2021-08-12 03:36:17,,few clouds
2902,Bud,39.447,-86.1758,82.9,81,29,12.33,US,2021-08-12 03:36:18,,scattered clouds
2903,Oktyabrskoye,43.0645,44.7417,68.14,88,94,2.24,RU,2021-08-12 03:36:18,,overcast clouds
2904,High Rock,26.6208,-78.2833,78.82,72,5,14.34,BS,2021-08-12 03:36:18,,clear sky
2905,Iralaya,15.0,-83.2333,79.54,83,92,8.37,HN,2021-08-12 03:36:18,,overcast clouds
2906,Shelburne,44.0787,-80.2041,73.53,92,62,15.01,CA,2021-08-12 03:32:36,,broken clouds
2907,Jackson,42.4165,-122.8345,96.67,27,90,8.05,US,2021-08-12 03:36:08,,smoke
2908,Katsuura,35.1333,140.3,84.24,85,100,16.78,JP,2021-08-12 03:36:19,,light rain
2909,Kaitangata,-46.2817,169.8464,55.29,62,100,12.44,NZ,2021-08-12 03:36:19,,overcast clouds
2910,Nantucket,41.2835,-70.0995,77.09,98,90,12.66,US,2021-08-12 03:36:20,,fog
2911,Yerbogachen,61.2767,108.0108,77.81,35,7,7.38,RU,2021-08-12 03:36:20,,clear sky
2912,Agadir,30.4202,-9.5982,70.25,87,40,2.33,MA,2021-08-12 03:36:20,,scattered clouds
2913,Saldanha,-33.0117,17.9442,50.05,81,89,22.44,ZA,2021-08-12 03:36:21,,light rain
2914,Vigrestad,58.5667,5.7,60.01,81,97,9.51,NO,2021-08-12 03:36:21,,overcast clouds
2915,Sistranda,63.7256,8.834,55.9,88,76,3.13,NO,2021-08-12 03:36:21,,broken clouds
2916,Sitka,57.0531,-135.33,60.69,82,90,0.0,US,2021-08-12 03:36:21,,light rain
2917,Esperance,-33.8667,121.9,60.64,55,13,12.57,AU,2021-08-12 03:36:22,,few clouds
2918,Alta Floresta,-9.8756,-56.0861,72.46,38,1,3.91,BR,2021-08-12 03:36:22,,clear sky
2919,Ahipara,-35.1667,173.1667,56.88,64,10,7.11,NZ,2021-08-12 03:36:22,,clear sky
2920,East London,-33.0153,27.9116,54.54,71,0,12.66,ZA,2021-08-12 03:36:23,,clear sky
2921,Bama,11.5221,13.6856,73.11,93,100,3.87,NG,2021-08-12 03:36:23,,moderate rain
2922,Calama,-22.4667,-68.9333,55.89,11,90,6.91,CL,2021-08-12 03:34:07,,overcast clouds
2923,Bilma,18.6853,12.9164,87.51,40,76,5.48,NE,2021-08-12 03:36:23,,broken clouds
2924,Ixtapa,20.7,-105.2,77.23,83,75,0.0,MX,2021-08-12 03:36:24,,broken clouds
2925,Los Llanos De Aridane,28.6585,-17.9182,69.55,81,0,17.27,ES,2021-08-12 03:36:24,,clear sky
2926,Port Blair,11.6667,92.75,82.2,80,100,8.43,IN,2021-08-12 03:36:24,,overcast clouds
2927,Oistins,13.0667,-59.5333,80.69,78,40,16.11,BB,2021-08-12 03:36:25,,scattered clouds
2928,Hithadhoo,-0.6,73.0833,82.47,73,100,14.88,MV,2021-08-12 03:36:25,,overcast clouds
2929,Geraldton,-28.7667,114.6,61.21,59,0,17.27,AU,2021-08-12 03:36:25,,clear sky
2930,Kapaa,22.0752,-159.319,84.52,70,20,3.0,US,2021-08-12 03:36:26,,few clouds
2931,Ancud,-41.8697,-73.8203,44.13,83,0,2.13,CL,2021-08-12 03:36:26,,clear sky
2932,Teknaf,20.8624,92.3058,85.51,75,96,11.03,BD,2021-08-12 03:36:26,,overcast clouds
2933,Ereymentau,51.6199,73.1033,61.16,65,46,6.46,KZ,2021-08-12 03:36:27,,scattered clouds
2934,Santa Luzia,-19.7697,-43.8514,68.9,52,0,5.75,BR,2021-08-12 03:36:27,,clear sky
2935,Santa Cruz,-17.8,-63.1667,62.06,42,75,18.41,BO,2021-08-12 03:33:30,,broken clouds
2936,Huarmey,-10.0681,-78.1522,62.38,86,72,7.87,PE,2021-08-12 03:36:27,,broken clouds
2937,Sola,-13.8833,167.55,79.47,78,90,11.5,VU,2021-08-12 03:36:28,,overcast clouds
2938,Lebu,-37.6167,-73.65,47.01,75,0,5.08,CL,2021-08-12 03:36:28,,clear sky
2939,Mehamn,71.0357,27.8492,57.15,82,75,16.11,NO,2021-08-12 03:36:28,,broken clouds
2940,Bloomington,44.8408,-93.2983,74.21,60,1,1.01,US,2021-08-12 03:35:00,,clear sky
2941,Bluff,-46.6,168.3333,60.8,70,100,17.4,NZ,2021-08-12 03:36:29,,light rain
2942,Khanpur,28.6453,70.6567,90.48,45,10,18.5,PK,2021-08-12 03:36:29,,clear sky
2943,Blankenburg,51.7833,10.95,53.53,80,75,4.23,DE,2021-08-12 03:36:29,,broken clouds
2944,Fortuna,40.5982,-124.1573,79.48,93,1,3.44,US,2021-08-12 03:36:30,,clear sky
2945,Xam Nua,20.4197,104.0439,86.85,48,82,4.7,LA,2021-08-12 03:36:30,,broken clouds
2946,Kangaatsiaq,68.3065,-53.4641,42.22,84,88,9.24,GL,2021-08-12 03:36:30,,overcast clouds
2947,Lasa,46.6166,10.7002,65.28,80,48,2.08,IT,2021-08-12 03:36:31,,scattered clouds
2948,Hurghada,27.2574,33.8129,84.24,34,0,0.0,EG,2021-08-12 03:36:31,,clear sky
2949,Saint-Pierre,-21.3393,55.4781,69.48,75,20,9.22,RE,2021-08-12 03:33:31,,few clouds
2950,Det Udom,14.906,105.0784,84.02,72,100,6.29,TH,2021-08-12 03:36:31,,overcast clouds
2951,Coronel Vivida,-25.9797,-52.5678,54.09,73,92,4.99,BR,2021-08-12 03:36:32,,overcast clouds
2952,Arraial Do Cabo,-22.9661,-42.0278,69.08,88,44,13.04,BR,2021-08-12 03:36:32,,scattered clouds
2953,Gallipoli,40.4103,26.6708,73.26,64,59,7.9,TR,2021-08-12 03:36:32,,broken clouds
2954,Verkhnyaya Inta,65.9811,60.3094,64.62,58,99,13.67,RU,2021-08-12 03:36:32,,overcast clouds
2955,Mazagao,-0.115,-51.2894,77.05,96,99,3.27,BR,2021-08-12 03:36:33,,overcast clouds
2956,Kawalu,-7.3817,108.2082,81.7,60,35,6.22,ID,2021-08-12 03:36:33,,scattered clouds
2957,Bayan,46.0833,127.4,60.22,97,100,9.01,CN,2021-08-12 03:36:33,,overcast clouds
2958,Vanimo,-2.6741,141.3028,85.78,67,50,9.73,PG,2021-08-12 03:36:34,,moderate rain
2959,Nanortalik,60.1432,-45.2371,44.33,86,69,10.63,GL,2021-08-12 03:36:34,,broken clouds
2960,Souillac,-20.5167,57.5167,73.36,88,75,9.22,MU,2021-08-12 03:36:34,,broken clouds
2961,Cherskiy,68.75,161.3,68.92,31,69,5.7,RU,2021-08-12 03:36:34,,broken clouds
2962,Courtenay,49.6866,-124.9936,75.92,49,40,16.11,CA,2021-08-12 03:36:35,,scattered clouds
2963,Parrita,9.5201,-84.3225,83.26,87,100,2.84,CR,2021-08-12 03:36:35,,overcast clouds
2964,Victoria,22.2855,114.1577,89.65,74,71,1.01,HK,2021-08-12 03:31:57,,moderate rain
2965,Tazovskiy,67.4667,78.7,51.49,65,10,6.51,RU,2021-08-12 03:36:35,,clear sky
2966,Bay Roberts,47.5999,-53.2648,59.5,95,100,1.99,CA,2021-08-12 03:36:36,,light rain
2967,Kibala,9.1104,18.3463,73.35,94,40,0.0,TD,2021-08-12 03:36:36,,light rain
2968,Manali,13.1667,80.2667,87.89,58,100,6.4,IN,2021-08-12 03:36:36,,overcast clouds
2969,Sarkand,45.41,79.9186,85.03,21,18,6.69,KZ,2021-08-12 03:36:37,,few clouds
2970,Vila Franca Do Campo,37.7167,-25.4333,72.01,89,14,6.87,PT,2021-08-12 03:36:37,,few clouds
2971,Constitucion,-35.3333,-72.4167,47.59,73,0,2.48,CL,2021-08-12 03:36:37,,clear sky
2972,Jamestown,42.097,-79.2353,72.99,85,1,5.01,US,2021-08-12 03:32:18,,clear sky
2973,Bandarbeyla,9.4942,50.8122,77.58,72,43,23.73,SO,2021-08-12 03:36:38,,scattered clouds
2974,Fairbanks,64.8378,-147.7164,68.0,61,20,3.44,US,2021-08-12 03:36:38,,few clouds
2975,Thunder Bay,48.4001,-89.3168,73.99,42,90,10.36,CA,2021-08-12 03:33:32,,overcast clouds
2976,Saskylakh,71.9167,114.0833,54.82,54,59,16.89,RU,2021-08-12 03:36:38,,broken clouds
2977,Huntington,38.4193,-82.4452,81.5,89,1,4.61,US,2021-08-12 03:33:11,,clear sky
2978,Caravelas,-17.7125,-39.2481,68.14,94,7,2.86,BR,2021-08-12 03:36:39,,clear sky
2979,Slonim,53.0867,25.3219,53.82,97,9,7.92,BY,2021-08-12 03:36:39,,clear sky
2980,Chimbote,-9.0853,-78.5783,62.37,86,22,8.12,PE,2021-08-12 03:36:40,,few clouds
2981,Pak Phanang,8.3511,100.202,87.82,57,96,7.07,TH,2021-08-12 03:36:40,,overcast clouds
2982,Iracoubo,5.4802,-53.2011,76.46,89,100,5.68,GF,2021-08-12 03:36:41,,overcast clouds
2983,Buraydah,26.326,43.975,88.25,13,6,11.95,SA,2021-08-12 03:36:41,,clear sky
2984,Teahupoo,-17.8333,-149.2667,69.76,79,89,15.01,PF,2021-08-12 03:36:42,,light rain
2985,Ponta Do Sol,32.6667,-17.1,74.03,77,16,3.69,PT,2021-08-12 03:36:42,,few clouds
2986,Rundu,-17.9333,19.7667,53.64,31,0,5.35,NA,2021-08-12 03:36:43,,clear sky
2987,Amapa,1.0,-52.0,70.74,99,53,1.88,BR,2021-08-12 03:36:43,,broken clouds
2988,Huayucachi,-12.1333,-75.2333,50.18,70,56,3.04,PE,2021-08-12 03:36:43,,broken clouds
2989,Arica,-18.475,-70.3042,59.23,77,90,2.3,CL,2021-08-12 03:31:51,,overcast clouds
2990,Iqaluit,63.7506,-68.5145,42.53,87,90,19.57,CA,2021-08-12 03:36:44,,light rain
2991,Miandrivazo,-19.5167,45.4667,70.86,48,67,3.06,MG,2021-08-12 03:36:44,,broken clouds
2992,Imbituba,-28.24,-48.6703,55.29,76,99,7.92,BR,2021-08-12 03:36:44,,overcast clouds
2993,Lagoa,39.05,-27.9833,72.12,82,41,12.8,PT,2021-08-12 03:36:45,,scattered clouds
2994,Bambous Virieux,-20.3428,57.7575,73.22,88,75,9.22,MU,2021-08-12 03:36:45,,light rain
2995,Upernavik,72.7868,-56.1549,41.49,92,100,23.35,GL,2021-08-12 03:36:45,,light rain
2996,Clyde River,70.4692,-68.5914,48.43,76,90,11.5,CA,2021-08-12 03:36:45,,light rain
2997,Price,39.5994,-110.8107,81.66,11,1,6.91,US,2021-08-12 03:36:46,,clear sky
2998,Raudeberg,61.9875,5.1352,59.2,85,100,8.86,NO,2021-08-12 03:36:46,,overcast clouds
2999,Airai,-8.9266,125.4092,77.23,43,31,6.78,TL,2021-08-12 03:36:46,,scattered clouds
3000,Faanui,-16.4833,-151.75,78.82,73,9,13.35,PF,2021-08-12 03:36:47,,clear sky
3001,Viedma,-40.8135,-62.9967,38.89,62,0,9.37,AR,2021-08-12 03:36:47,,clear sky
3002,Narasannapeta,18.4167,84.05,92.75,54,100,8.37,IN,2021-08-12 03:36:47,,overcast clouds
3003,Labe,11.3182,-12.2833,63.77,97,100,2.08,GN,2021-08-12 03:36:48,,overcast clouds
3004,Mahebourg,-20.4081,57.7,73.26,88,75,9.22,MU,2021-08-12 03:36:48,,broken clouds
3005,Beringovskiy,63.05,179.3167,44.74,85,92,7.87,RU,2021-08-12 03:36:48,,overcast clouds
3006,Sal Rei,16.1833,-22.9167,75.76,81,17,15.57,CV,2021-08-12 03:36:49,,few clouds
3007,Paamiut,61.994,-49.6678,44.01,85,78,11.59,GL,2021-08-12 03:36:49,,broken clouds
3008,Klaksvik,62.2266,-6.589,54.52,98,100,12.46,FO,2021-08-12 03:36:49,,overcast clouds
3009,Faya,18.3851,42.4509,68.11,58,71,1.3,SA,2021-08-12 03:36:49,,broken clouds
3010,Huescar,37.811,-2.5412,84.94,44,82,1.97,ES,2021-08-12 03:36:50,,broken clouds
3011,Chokwe,-24.5333,32.9833,62.17,58,3,8.16,MZ,2021-08-12 03:36:50,,clear sky
3012,El Alto,-4.2714,-81.2147,61.61,86,94,14.65,PE,2021-08-12 03:36:50,,overcast clouds
3013,Upata,8.0086,-62.3989,76.19,97,44,2.73,VE,2021-08-12 03:36:51,,scattered clouds
3014,Sayyan,15.1718,44.3244,66.02,44,33,1.72,YE,2021-08-12 03:36:51,,scattered clouds
3015,Narsaq,60.9167,-46.05,48.42,75,90,2.84,GL,2021-08-12 03:36:51,,overcast clouds
3016,Nouadhibou,20.931,-17.0347,69.1,82,4,23.85,MR,2021-08-12 03:36:52,,clear sky
3017,Port Hedland,-20.3167,118.5667,75.25,10,0,17.27,AU,2021-08-12 03:36:52,,clear sky
3018,Yumen,40.2833,97.2,81.88,23,0,11.25,CN,2021-08-12 03:36:52,,clear sky
3019,Rocha,-34.4833,-54.3333,39.13,92,0,3.27,UY,2021-08-12 03:36:53,,clear sky
3020,Saint George,37.1041,-113.5841,93.79,30,1,13.8,US,2021-08-12 03:32:09,,clear sky
3021,Bartica,6.4,-58.6167,75.52,98,90,1.32,GY,2021-08-12 03:36:53,,overcast clouds
3022,Rio Tercero,-32.173,-64.1141,42.8,55,59,3.47,AR,2021-08-12 03:36:54,,broken clouds
3023,Hambantota,6.1241,81.1185,82.74,83,75,12.66,LK,2021-08-12 03:36:54,,broken clouds
3024,Lensk,60.7253,114.9278,78.44,47,1,6.04,RU,2021-08-12 03:36:54,,clear sky
3025,Chapais,49.7834,-74.8492,69.58,92,8,8.77,CA,2021-08-12 03:36:55,,clear sky
3026,Dehloran,32.6941,47.2679,102.25,11,0,4.85,IR,2021-08-12 03:36:55,,clear sky
3027,Kroya,-7.6331,109.2461,82.63,68,54,10.96,ID,2021-08-12 03:36:55,,broken clouds
3028,Pevek,69.7008,170.3133,40.89,69,82,3.27,RU,2021-08-12 03:36:56,,broken clouds
3029,Kerema,-7.9631,145.7785,81.63,80,28,9.75,PG,2021-08-12 03:36:56,,scattered clouds
3030,Grootfontein,-19.5667,18.1167,47.77,46,0,2.3,NA,2021-08-12 03:36:56,,clear sky
3031,Corner Brook,48.9667,-57.9484,64.53,99,92,3.33,CA,2021-08-12 03:36:57,,overcast clouds
3032,Mao,39.8885,4.2658,77.56,94,0,8.05,ES,2021-08-12 03:36:57,,clear sky
3033,Saint-Francois,46.4154,3.9054,68.18,99,0,2.3,FR,2021-08-12 03:36:57,,clear sky
3034,Trairi,-3.2778,-39.2689,78.89,81,3,12.21,BR,2021-08-12 03:33:11,,clear sky
3035,Binga,-17.6203,27.3414,58.3,64,0,1.86,ZW,2021-08-12 03:36:58,,clear sky
3036,Bilibino,68.0546,166.4372,65.37,34,98,4.56,RU,2021-08-12 03:36:58,,overcast clouds
3037,Atar,20.5169,-13.0499,86.77,15,8,12.37,MR,2021-08-12 03:36:58,,clear sky
3038,Una,20.8167,71.0333,82.22,74,100,12.37,IN,2021-08-12 03:36:58,,overcast clouds
3039,Olafsvik,64.8945,-23.7142,54.5,83,7,6.98,IS,2021-08-12 03:36:59,,clear sky
3040,Snasa,64.2457,12.3778,53.15,93,98,1.52,NO,2021-08-12 03:36:59,,overcast clouds
3041,Kalmunai,7.4167,81.8167,83.05,70,100,0.81,LK,2021-08-12 03:36:59,,overcast clouds
3042,Tabou,4.423,-7.3528,77.07,82,98,11.39,CI,2021-08-12 03:37:00,,overcast clouds
3043,Ramhormoz,31.28,49.6035,82.47,9,2,3.2,IR,2021-08-12 03:37:00,,clear sky
3044,Port Hardy,50.6996,-127.4199,66.38,63,20,11.5,CA,2021-08-12 03:37:00,,few clouds
3045,Palu,-0.8917,119.8707,88.63,65,89,3.29,ID,2021-08-12 03:37:01,,overcast clouds
3046,Miranda,3.2499,-76.2281,71.73,88,72,5.01,CO,2021-08-12 03:37:01,,broken clouds
3047,Evensk,61.95,159.2333,54.41,83,100,6.44,RU,2021-08-12 03:37:01,,overcast clouds
3048,Namatanai,-3.6667,152.4333,83.21,74,93,2.93,PG,2021-08-12 03:37:02,,light rain
3049,Cabedelo,-6.9811,-34.8339,74.07,89,41,9.44,BR,2021-08-12 03:37:02,,scattered clouds
3050,Groa,62.65,8.7167,57.29,94,68,0.89,NO,2021-08-12 03:37:02,,broken clouds
